epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,945.624,1.24752,1.07027,1.46039,0.7616,0.67969,0.75467,0.41466,1.53688,1.24156,1.76899,0.004951,0.004951,0.004951
104,954.961,1.25241,1.06642,1.46217,0.7238,0.70406,0.75276,0.40089,1.5628,1.24189,1.82346,0.0049015,0.0049015,0.0049015
105,964.301,1.24447,1.05641,1.44912,0.734,0.69352,0.77331,0.43629,1.49419,1.23399,1.72964,0.004852,0.004852,0.004852
106,973.498,1.2535,1.05443,1.4626,0.67881,0.70907,0.74706,0.39095,1.60144,1.27094,1.83019,0.0048025,0.0048025,0.0048025
107,982.745,1.24839,1.07854,1.46678,0.68536,0.72407,0.7655,0.4266,1.50531,1.24442,1.73414,0.004753,0.004753,0.004753
108,991.996,1.24542,1.06273,1.4554,0.70619,0.70976,0.75902,0.39724,1.59947,1.24887,1.85459,0.0047035,0.0047035,0.0047035
109,1001.07,1.23552,1.04681,1.44534,0.71663,0.6947,0.75665,0.40434,1.56521,1.24941,1.81728,0.004654,0.004654,0.004654
110,1010.3,1.24665,1.05113,1.44915,0.71444,0.74045,0.7812,0.44835,1.46814,1.1874,1.72233,0.0046045,0.0046045,0.0046045
111,1019.37,1.24164,1.05881,1.45012,0.75559,0.66682,0.76878,0.43602,1.48956,1.20309,1.75997,0.004555,0.004555,0.004555
112,1028.64,1.24489,1.0509,1.45465,0.68317,0.71036,0.76134,0.42343,1.53139,1.20912,1.78157,0.0045055,0.0045055,0.0045055
113,1037.67,1.23548,1.0476,1.4407,0.74616,0.71595,0.77862,0.41641,1.55148,1.21572,1.80989,0.004456,0.004456,0.004456
114,1047.01,1.22596,1.04466,1.42988,0.75115,0.6907,0.76421,0.4175,1.55101,1.27314,1.80355,0.0044065,0.0044065,0.0044065
115,1055.71,1.21244,1.01985,1.43167,0.76147,0.70621,0.7523,0.43845,1.44311,1.19555,1.69489,0.004357,0.004357,0.004357
116,1064.81,1.22016,1.02568,1.42405,0.74178,0.72798,0.77015,0.43422,1.4985,1.19808,1.7484,0.0043075,0.0043075,0.0043075
117,1073.94,1.22735,1.04252,1.4418,0.64367,0.72637,0.74219,0.40515,1.56096,1.27,1.82758,0.004258,0.004258,0.004258
118,1083.14,1.2286,1.03323,1.42406,0.71838,0.70189,0.75919,0.42719,1.50758,1.21968,1.77016,0.0042085,0.0042085,0.0042085
119,1092.48,1.2082,1.03077,1.43206,0.76353,0.74001,0.77748,0.44088,1.43142,1.17801,1.71822,0.004159,0.004159,0.004159
120,1101.55,1.197,1.01753,1.41599,0.72486,0.73364,0.77218,0.43094,1.48578,1.19978,1.76493,0.0041095,0.0041095,0.0041095
121,1110.74,1.20913,1.01813,1.42756,0.72939,0.73643,0.77941,0.43351,1.47455,1.20108,1.73682,0.00406,0.00406,0.00406
122,1119.66,1.23358,1.02594,1.43498,0.70868,0.69019,0.75626,0.43115,1.47167,1.22267,1.71656,0.0040105,0.0040105,0.0040105
123,1128.76,1.21228,1.00914,1.42275,0.71418,0.71058,0.74639,0.41819,1.50485,1.23655,1.75922,0.003961,0.003961,0.003961
124,1137.85,1.21133,1.0298,1.43576,0.71932,0.73785,0.76421,0.43001,1.50404,1.19951,1.77389,0.0039115,0.0039115,0.0039115
125,1146.91,1.19242,1.0068,1.40418,0.76776,0.7012,0.76778,0.43764,1.49602,1.21843,1.7356,0.003862,0.003862,0.003862
126,1156.21,1.19783,1.01343,1.41429,0.67166,0.73081,0.74995,0.4174,1.57904,1.26302,1.81444,0.0038125,0.0038125,0.0038125
127,1165.21,1.21271,1.00996,1.43375,0.7677,0.72493,0.78495,0.44883,1.45252,1.16559,1.69587,0.003763,0.003763,0.003763
128,1174.44,1.19304,0.99805,1.42053,0.70982,0.72405,0.76449,0.42563,1.48162,1.21084,1.73711,0.0037135,0.0037135,0.0037135
129,1183.37,1.19553,0.9979,1.41308,0.68707,0.73106,0.74802,0.42216,1.55952,1.25089,1.81868,0.003664,0.003664,0.003664
130,1192.37,1.21395,1.00759,1.43437,0.76927,0.69176,0.77086,0.45024,1.45378,1.18685,1.71899,0.0036145,0.0036145,0.0036145
131,1201.3,1.20183,1.01103,1.41131,0.76401,0.69174,0.7719,0.42833,1.54969,1.22527,1.8126,0.003565,0.003565,0.003565
132,1210.39,1.19706,1.00274,1.42186,0.76007,0.69708,0.76496,0.44811,1.4669,1.17105,1.73965,0.0035155,0.0035155,0.0035155
133,1219.47,1.19792,0.99554,1.40688,0.80181,0.69467,0.76485,0.42754,1.50219,1.18297,1.73846,0.003466,0.003466,0.003466
134,1228.56,1.16216,0.97839,1.40283,0.76347,0.69331,0.77114,0.4258,1.51714,1.1966,1.77879,0.0034165,0.0034165,0.0034165
135,1237.69,1.17436,0.98378,1.40128,0.75359,0.71808,0.77277,0.45649,1.42298,1.13758,1.70162,0.003367,0.003367,0.003367
136,1246.93,1.17998,0.97632,1.40673,0.73509,0.74044,0.77158,0.42671,1.53176,1.22312,1.76693,0.0033175,0.0033175,0.0033175
137,1256.07,1.19048,0.9826,1.40845,0.7282,0.71211,0.76558,0.43614,1.50698,1.17357,1.74383,0.003268,0.003268,0.003268
138,1265.17,1.18535,0.99702,1.41258,0.70787,0.75629,0.77374,0.4518,1.45267,1.16461,1.71511,0.0032185,0.0032185,0.0032185
139,1274.24,1.17449,0.97956,1.39143,0.75986,0.71639,0.77728,0.43954,1.46532,1.16435,1.73703,0.003169,0.003169,0.003169
140,1283.43,1.1843,0.98449,1.39926,0.72201,0.73232,0.78416,0.43978,1.51027,1.17322,1.78456,0.0031195,0.0031195,0.0031195
141,1292.54,1.16549,0.98597,1.40025,0.73532,0.70909,0.74814,0.41407,1.54556,1.23652,1.79563,0.00307,0.00307,0.00307
142,1301.5,1.16354,0.9897,1.3986,0.72773,0.70528,0.7674,0.44146,1.46667,1.18637,1.71394,0.0030205,0.0030205,0.0030205
143,1310.61,1.18331,0.99146,1.41555,0.72121,0.71973,0.77316,0.43208,1.50655,1.21249,1.77622,0.002971,0.002971,0.002971
144,1319.53,1.18266,0.96919,1.40048,0.73769,0.69925,0.75772,0.42856,1.49873,1.20083,1.71897,0.0029215,0.0029215,0.0029215
145,1328.6,1.17572,0.978,1.40007,0.73819,0.72004,0.77938,0.42078,1.54081,1.18305,1.80779,0.002872,0.002872,0.002872
146,1337.56,1.18033,0.98258,1.4005,0.75061,0.70475,0.76838,0.44091,1.47355,1.17732,1.70819,0.0028225,0.0028225,0.0028225
147,1347.1,1.17464,0.96889,1.40227,0.72796,0.70161,0.75741,0.42706,1.51757,1.21412,1.74579,0.002773,0.002773,0.002773
148,1356.48,1.17588,0.99036,1.40085,0.78235,0.67154,0.76163,0.44505,1.44971,1.16836,1.68406,0.0027235,0.0027235,0.0027235
149,1365.53,1.17763,0.98252,1.40103,0.74052,0.70075,0.76324,0.42833,1.50733,1.19635,1.76122,0.002674,0.002674,0.002674
150,1374.71,1.14941,0.95915,1.38358,0.75806,0.70544,0.77231,0.42221,1.53441,1.22013,1.79394,0.0026245,0.0026245,0.0026245
151,1383.72,1.17599,0.98182,1.40021,0.78052,0.69672,0.77291,0.42116,1.55129,1.20779,1.80869,0.002575,0.002575,0.002575
152,1392.87,1.16693,0.985,1.39633,0.73335,0.71173,0.75431,0.41659,1.54663,1.21707,1.7992,0.0025255,0.0025255,0.0025255
153,1401.8,1.15294,0.97556,1.38497,0.75848,0.67679,0.75156,0.41943,1.54938,1.19876,1.79591,0.002476,0.002476,0.002476
154,1410.99,1.13108,0.94256,1.36541,0.78647,0.68649,0.76548,0.41458,1.54417,1.21308,1.81467,0.0024265,0.0024265,0.0024265
155,1420.18,1.17099,0.96769,1.4046,0.75875,0.74653,0.78555,0.45414,1.46002,1.13627,1.70786,0.002377,0.002377,0.002377
156,1429.16,1.15887,0.95839,1.37846,0.7656,0.71726,0.77381,0.44708,1.49287,1.15593,1.72335,0.0023275,0.0023275,0.0023275
157,1438.05,1.13126,0.94434,1.37659,0.765,0.71382,0.76977,0.42217,1.5495,1.18489,1.79469,0.002278,0.002278,0.002278
158,1447.15,1.15336,0.9641,1.38124,0.76787,0.71819,0.77015,0.44181,1.47125,1.1457,1.70868,0.0022285,0.0022285,0.0022285
159,1456.33,1.14546,0.95748,1.38374,0.77418,0.7149,0.78638,0.44459,1.47199,1.1422,1.72605,0.002179,0.002179,0.002179
160,1465.47,1.12512,0.94376,1.36615,0.77465,0.69946,0.77044,0.43227,1.518,1.16813,1.78492,0.0021295,0.0021295,0.0021295
161,1474.51,1.12756,0.94318,1.36642,0.77178,0.69945,0.7735,0.43337,1.52141,1.17383,1.78488,0.00208,0.00208,0.00208
162,1483.4,1.16332,0.97132,1.39551,0.76457,0.7056,0.76742,0.433,1.50762,1.15172,1.77748,0.0020305,0.0020305,0.0020305
163,1491.23,1.12801,0.92885,1.36419,0.74003,0.72752,0.77478,0.43538,1.49751,1.17297,1.75472,0.001981,0.001981,0.001981
164,1498.32,1.12165,0.93316,1.36955,0.75389,0.72758,0.77389,0.43772,1.49333,1.17985,1.74557,0.0019315,0.0019315,0.0019315
165,1505.95,1.11396,0.91715,1.36435,0.78281,0.72354,0.79334,0.44655,1.48739,1.13757,1.72751,0.001882,0.001882,0.001882
166,1514.88,1.12025,0.9293,1.36771,0.7667,0.72718,0.78606,0.44271,1.49711,1.14431,1.74716,0.0018325,0.0018325,0.0018325
167,1523.71,1.14687,0.94658,1.38083,0.75314,0.74578,0.78259,0.44473,1.47438,1.16728,1.74255,0.001783,0.001783,0.001783
168,1532.88,1.10277,0.92306,1.36343,0.7509,0.72511,0.77895,0.45966,1.4262,1.1283,1.67409,0.0017335,0.0017335,0.0017335
169,1541.95,1.16285,0.95863,1.38898,0.73858,0.73928,0.77801,0.46089,1.42223,1.11951,1.68008,0.001684,0.001684,0.001684
170,1550.82,1.1199,0.93633,1.36822,0.75963,0.73438,0.7731,0.46111,1.43019,1.14178,1.6754,0.0016345,0.0016345,0.0016345
171,1559.45,1.12166,0.93155,1.36403,0.75907,0.72586,0.77897,0.45176,1.47005,1.15644,1.71355,0.001585,0.001585,0.001585
172,1568.36,1.13126,0.94797,1.38136,0.73047,0.71835,0.77186,0.44978,1.48679,1.14874,1.73764,0.0015355,0.0015355,0.0015355
173,1577.5,1.1301,0.92408,1.36211,0.73581,0.71584,0.76935,0.44692,1.4695,1.14153,1.71216,0.001486,0.001486,0.001486
174,1586.64,1.11018,0.92929,1.36843,0.76685,0.70985,0.78443,0.45493,1.4485,1.14445,1.69521,0.0014365,0.0014365,0.0014365
175,1595.75,1.10608,0.92216,1.35838,0.78361,0.71708,0.77583,0.44906,1.46629,1.13983,1.71781,0.001387,0.001387,0.001387
176,1602.67,1.11431,0.93008,1.35501,0.77938,0.7233,0.78689,0.45569,1.46725,1.13836,1.72319,0.0013375,0.0013375,0.0013375
177,1610.67,1.11626,0.93256,1.35894,0.73137,0.72757,0.77318,0.45733,1.45026,1.1256,1.68941,0.001288,0.001288,0.001288
178,1619.87,1.11419,0.94757,1.37357,0.76188,0.71934,0.77882,0.45888,1.43959,1.13462,1.67527,0.0012385,0.0012385,0.0012385
179,1628.98,1.10385,0.91515,1.35142,0.8216,0.70064,0.78399,0.46414,1.43567,1.12107,1.67178,0.001189,0.001189,0.001189
180,1638.15,1.11404,0.93323,1.36224,0.80756,0.7155,0.78244,0.46038,1.46019,1.12434,1.70884,0.0011395,0.0011395,0.0011395
181,1647.19,1.11896,0.94428,1.3661,0.74485,0.71675,0.7702,0.44327,1.5106,1.17743,1.75819,0.00109,0.00109,0.00109
182,1655.97,1.09839,0.91904,1.35794,0.79259,0.71388,0.7799,0.45799,1.46981,1.12416,1.70453,0.0010405,0.0010405,0.0010405
183,1664.1,1.10567,0.92576,1.35773,0.78276,0.72519,0.78436,0.45414,1.46519,1.1155,1.70869,0.000991,0.000991,0.000991
184,1672.86,1.11345,0.9288,1.35714,0.76985,0.70858,0.77551,0.4589,1.43013,1.12098,1.677,0.0009415,0.0009415,0.0009415
185,1681.73,1.09951,0.91516,1.34962,0.75989,0.7291,0.78139,0.45924,1.43514,1.12988,1.68445,0.000892,0.000892,0.000892
