epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,1092.24,1.13111,0.92949,1.40216,0.70714,0.76725,0.77137,0.4674,1.42457,1.13312,1.79014,0.0041095,0.0041095,0.0041095
121,1101.45,1.14821,0.93001,1.41403,0.7757,0.7424,0.79286,0.47708,1.41097,1.0627,1.7592,0.00406,0.00406,0.00406
122,1110.59,1.16972,0.93328,1.41933,0.78868,0.71776,0.77701,0.46845,1.41566,1.10654,1.77292,0.0040105,0.0040105,0.0040105
123,1119.28,1.16676,0.93251,1.41654,0.70606,0.75289,0.77726,0.45482,1.45381,1.11103,1.81068,0.003961,0.003961,0.003961
124,1127.87,1.14679,0.94348,1.41684,0.70041,0.74052,0.77171,0.45447,1.46519,1.11554,1.81531,0.0039115,0.0039115,0.0039115
125,1137.17,1.13616,0.91926,1.39202,0.77204,0.71868,0.7616,0.45848,1.45088,1.10442,1.80919,0.003862,0.003862,0.003862
126,1146.36,1.13498,0.92776,1.40466,0.67469,0.73171,0.75184,0.44487,1.48455,1.16901,1.82678,0.0038125,0.0038125,0.0038125
127,1155.75,1.14563,0.92382,1.42027,0.71541,0.74456,0.78114,0.47407,1.41755,1.0799,1.75167,0.003763,0.003763,0.003763
128,1164.71,1.12067,0.9154,1.39975,0.79356,0.71878,0.78107,0.46529,1.43355,1.0967,1.78587,0.0037135,0.0037135,0.0037135
129,1173.91,1.14212,0.91555,1.39965,0.73542,0.72536,0.779,0.46625,1.44876,1.10246,1.80564,0.003664,0.003664,0.003664
130,1182.99,1.14736,0.92791,1.42129,0.7601,0.74818,0.77964,0.46923,1.45443,1.08175,1.77269,0.0036145,0.0036145,0.0036145
131,1192.57,1.15291,0.92671,1.40579,0.78866,0.73611,0.78811,0.46783,1.45072,1.0965,1.80646,0.003565,0.003565,0.003565
132,1201.66,1.14988,0.92841,1.41505,0.75796,0.73265,0.77828,0.46562,1.43922,1.09751,1.77858,0.0035155,0.0035155,0.0035155
133,1210.86,1.13666,0.90396,1.38661,0.74278,0.77914,0.78877,0.47132,1.44549,1.05045,1.79476,0.003466,0.003466,0.003466
134,1219.61,1.10779,0.90325,1.39156,0.76513,0.73067,0.78294,0.45717,1.46571,1.11806,1.82177,0.0034165,0.0034165,0.0034165
135,1228.52,1.1072,0.90535,1.38649,0.73231,0.74992,0.79276,0.48899,1.37141,1.02978,1.73886,0.003367,0.003367,0.003367
136,1237.5,1.11996,0.89915,1.39536,0.81795,0.71023,0.78626,0.46431,1.43214,1.05281,1.78982,0.0033175,0.0033175,0.0033175
137,1246.63,1.14043,0.90726,1.40091,0.71806,0.75509,0.76977,0.46711,1.44226,1.0823,1.7797,0.003268,0.003268,0.003268
138,1255.66,1.13719,0.91688,1.39935,0.77643,0.72334,0.7778,0.45326,1.46131,1.09058,1.79268,0.0032185,0.0032185,0.0032185
139,1264.29,1.1282,0.8933,1.38172,0.75172,0.73634,0.78037,0.47182,1.42072,1.0584,1.76057,0.003169,0.003169,0.003169
140,1272.97,1.12138,0.89789,1.38664,0.80324,0.72062,0.79319,0.47732,1.40629,1.0583,1.76528,0.0031195,0.0031195,0.0031195
141,1281.81,1.10977,0.90182,1.38561,0.74998,0.75176,0.78475,0.4619,1.44385,1.0555,1.7831,0.00307,0.00307,0.00307
142,1291.31,1.12705,0.9077,1.39213,0.75883,0.76223,0.80098,0.4715,1.44647,1.05737,1.78728,0.0030205,0.0030205,0.0030205
143,1300.69,1.11507,0.90623,1.39676,0.72707,0.72909,0.78193,0.46125,1.46509,1.12491,1.79097,0.002971,0.002971,0.002971
144,1309.92,1.11868,0.89003,1.38539,0.74525,0.7435,0.76722,0.45841,1.43857,1.09952,1.76924,0.0029215,0.0029215,0.0029215
145,1319.19,1.12162,0.9035,1.38738,0.75537,0.6972,0.76376,0.4497,1.45377,1.10708,1.80101,0.002872,0.002872,0.002872
146,1328.92,1.12934,0.9097,1.39732,0.74335,0.74782,0.7922,0.46282,1.4514,1.08625,1.77537,0.0028225,0.0028225,0.0028225
147,1338.18,1.12734,0.89558,1.38976,0.74296,0.74545,0.77323,0.46542,1.42662,1.08741,1.76748,0.002773,0.002773,0.002773
148,1347.36,1.11937,0.9149,1.38608,0.74591,0.73309,0.77422,0.4703,1.42281,1.07933,1.77524,0.0027235,0.0027235,0.0027235
149,1356.44,1.12613,0.902,1.38824,0.7387,0.73869,0.7631,0.4522,1.46372,1.11338,1.80823,0.002674,0.002674,0.002674
150,1365.56,1.0974,0.8875,1.37844,0.73179,0.74753,0.78131,0.46636,1.43624,1.10479,1.77916,0.0026245,0.0026245,0.0026245
151,1374.68,1.11928,0.90082,1.39416,0.76171,0.72454,0.77488,0.45888,1.45315,1.08034,1.80091,0.002575,0.002575,0.002575
152,1383.91,1.12604,0.91395,1.39297,0.77156,0.72822,0.76476,0.45879,1.46305,1.09952,1.7952,0.0025255,0.0025255,0.0025255
153,1393.01,1.10944,0.90317,1.38021,0.76178,0.73224,0.77142,0.46343,1.44896,1.08479,1.7925,0.002476,0.002476,0.002476
154,1402.21,1.08464,0.86948,1.353,0.78629,0.73072,0.78422,0.46598,1.44224,1.1004,1.77205,0.0024265,0.0024265,0.0024265
155,1411.28,1.12679,0.90045,1.39856,0.75644,0.77546,0.8042,0.47514,1.42219,1.06786,1.73669,0.002377,0.002377,0.002377
156,1420.42,1.1168,0.88871,1.37845,0.7922,0.73045,0.78859,0.45963,1.45898,1.0776,1.78098,0.0023275,0.0023275,0.0023275
157,1429.56,1.09073,0.87097,1.37513,0.78864,0.72578,0.78044,0.46348,1.41765,1.08181,1.75548,0.002278,0.002278,0.002278
158,1438.73,1.0954,0.88876,1.36861,0.75688,0.75411,0.79327,0.46852,1.42943,1.07513,1.77329,0.0022285,0.0022285,0.0022285
159,1447.88,1.10012,0.89585,1.38327,0.81351,0.71683,0.79759,0.47935,1.39416,1.05169,1.7335,0.002179,0.002179,0.002179
160,1457.18,1.08651,0.87413,1.35941,0.71318,0.74157,0.7692,0.46895,1.39647,1.06929,1.76433,0.0021295,0.0021295,0.0021295
161,1466.72,1.08382,0.8696,1.36043,0.72293,0.77328,0.7795,0.46818,1.42343,1.06241,1.78139,0.00208,0.00208,0.00208
162,1475.89,1.10832,0.88701,1.38642,0.73717,0.75386,0.77366,0.46197,1.44243,1.0639,1.78569,0.0020305,0.0020305,0.0020305
163,1485.25,1.08517,0.85968,1.35886,0.76567,0.75195,0.79363,0.4645,1.43618,1.06886,1.78433,0.001981,0.001981,0.001981
164,1494.28,1.06954,0.85523,1.35241,0.7686,0.74203,0.78721,0.46557,1.42852,1.07229,1.77407,0.0019315,0.0019315,0.0019315
165,1503.21,1.06609,0.84933,1.36163,0.74112,0.75643,0.7919,0.4794,1.39414,1.03619,1.75253,0.001882,0.001882,0.001882
166,1512.12,1.07345,0.86508,1.35773,0.76314,0.74082,0.79121,0.47747,1.40045,1.05523,1.74393,0.0018325,0.0018325,0.0018325
167,1521.77,1.08758,0.8698,1.36893,0.78474,0.74704,0.79217,0.48051,1.39146,1.03345,1.7454,0.001783,0.001783,0.001783
