epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,1061.29,1.35674,1.22094,1.37383,0.77387,0.71576,0.74586,0.36278,1.59397,1.32542,1.73049,0.003862,0.003862,0.003862
126,1069.85,1.35356,1.22058,1.38346,0.69992,0.69025,0.72505,0.35285,1.61817,1.35714,1.7431,0.0038125,0.0038125,0.0038125
127,1078.48,1.35651,1.2362,1.39557,0.7543,0.68999,0.71387,0.34702,1.64953,1.41573,1.79146,0.003763,0.003763,0.003763
128,1087.14,1.34459,1.2186,1.38473,0.68542,0.71769,0.71848,0.36683,1.55396,1.39983,1.70061,0.0037135,0.0037135,0.0037135
129,1095.55,1.365,1.21027,1.39025,0.75176,0.69454,0.73563,0.36882,1.58959,1.34561,1.73768,0.003664,0.003664,0.003664
130,1104.3,1.38926,1.23353,1.41695,0.76418,0.69832,0.74402,0.35077,1.67207,1.35634,1.7972,0.0036145,0.0036145,0.0036145
131,1112.73,1.35973,1.22659,1.38309,0.72332,0.67822,0.71645,0.33849,1.6872,1.42585,1.79758,0.003565,0.003565,0.003565
132,1121.37,1.35919,1.21594,1.39081,0.71868,0.67696,0.72694,0.35465,1.65367,1.37169,1.80185,0.0035155,0.0035155,0.0035155
133,1130.02,1.3609,1.20635,1.37569,0.7408,0.72873,0.74445,0.36965,1.60116,1.332,1.75381,0.003466,0.003466,0.003466
134,1138.71,1.32855,1.20646,1.36727,0.70734,0.69777,0.72153,0.35731,1.64608,1.33807,1.77355,0.0034165,0.0034165,0.0034165
135,1147.38,1.32855,1.19635,1.36513,0.67795,0.7148,0.72184,0.35429,1.57945,1.35665,1.75792,0.003367,0.003367,0.003367
136,1155.89,1.33011,1.1988,1.37049,0.74444,0.71862,0.75082,0.35825,1.60518,1.33191,1.787,0.0033175,0.0033175,0.0033175
137,1164.48,1.3446,1.20523,1.38195,0.74501,0.68811,0.74364,0.36194,1.62418,1.36036,1.74306,0.003268,0.003268,0.003268
138,1173.03,1.32935,1.20039,1.36246,0.69133,0.73138,0.73611,0.36903,1.59213,1.34127,1.74301,0.0032185,0.0032185,0.0032185
139,1181.39,1.35511,1.20246,1.37308,0.7431,0.70624,0.73932,0.37147,1.59716,1.31944,1.76035,0.003169,0.003169,0.003169
140,1190.03,1.36281,1.2178,1.38554,0.73135,0.69315,0.73032,0.36593,1.62443,1.3444,1.77116,0.0031195,0.0031195,0.0031195
141,1198.65,1.31695,1.19735,1.36568,0.73719,0.6974,0.73866,0.34477,1.70194,1.36798,1.83165,0.00307,0.00307,0.00307
142,1207.27,1.32844,1.20605,1.37865,0.69659,0.73177,0.72471,0.36458,1.62083,1.29948,1.78674,0.0030205,0.0030205,0.0030205
143,1215.89,1.31246,1.19987,1.38457,0.77083,0.69478,0.72621,0.34877,1.634,1.39033,1.76168,0.002971,0.002971,0.002971
144,1224.38,1.31678,1.18181,1.36757,0.70882,0.69473,0.70331,0.3446,1.74398,1.38652,1.9031,0.0029215,0.0029215,0.0029215
145,1233.05,1.33846,1.21141,1.37845,0.7653,0.72153,0.74966,0.35812,1.62502,1.3234,1.76509,0.002872,0.002872,0.002872
146,1241.55,1.33783,1.21038,1.37069,0.72598,0.72876,0.74108,0.37194,1.56456,1.33285,1.70165,0.0028225,0.0028225,0.0028225
147,1250.05,1.33726,1.20164,1.37107,0.73798,0.72862,0.74812,0.36898,1.55691,1.31934,1.71873,0.002773,0.002773,0.002773
148,1258.7,1.30729,1.18499,1.35748,0.73137,0.73641,0.75717,0.38556,1.59094,1.26426,1.75651,0.0027235,0.0027235,0.0027235
149,1267.19,1.33956,1.19289,1.37393,0.74494,0.70907,0.73836,0.36245,1.60696,1.32087,1.76223,0.002674,0.002674,0.002674
150,1275.76,1.3022,1.18391,1.3535,0.71612,0.7049,0.749,0.36152,1.6197,1.33772,1.73496,0.0026245,0.0026245,0.0026245
151,1284.5,1.33531,1.19546,1.37888,0.70551,0.72535,0.74598,0.38555,1.57275,1.30167,1.73381,0.002575,0.002575,0.002575
152,1292.94,1.33263,1.20722,1.3821,0.71947,0.69416,0.73281,0.37194,1.5469,1.32251,1.69959,0.0025255,0.0025255,0.0025255
