epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,1316.26,1.22723,1.0485,1.46253,0.7485,0.76647,0.80914,0.50219,1.33371,1.09447,1.68063,0.002773,0.002773,0.002773
148,1325.05,1.23779,1.06103,1.47223,0.72847,0.78204,0.80742,0.49804,1.35637,1.09459,1.67708,0.0027235,0.0027235,0.0027235
149,1334.19,1.238,1.06214,1.47525,0.78667,0.74115,0.79822,0.48997,1.358,1.09944,1.68665,0.002674,0.002674,0.002674
150,1342.68,1.20404,1.0437,1.462,0.76466,0.77649,0.82444,0.49805,1.34106,1.07606,1.68081,0.0026245,0.0026245,0.0026245
151,1352.07,1.23608,1.0515,1.47539,0.77715,0.77874,0.81075,0.48125,1.36492,1.08565,1.69361,0.002575,0.002575,0.002575
152,1361.13,1.2437,1.07361,1.48325,0.75554,0.76692,0.79715,0.47694,1.37576,1.12192,1.69183,0.0025255,0.0025255,0.0025255
153,1370.23,1.21573,1.04122,1.45962,0.77186,0.75463,0.80151,0.48838,1.35447,1.10397,1.68256,0.002476,0.002476,0.002476
154,1379.17,1.20047,1.01117,1.44093,0.77052,0.75395,0.79029,0.47195,1.40244,1.11102,1.71549,0.0024265,0.0024265,0.0024265
155,1388.35,1.242,1.06051,1.48898,0.76084,0.76707,0.79828,0.46465,1.40955,1.11408,1.7122,0.002377,0.002377,0.002377
156,1397.36,1.23211,1.05079,1.4636,0.76714,0.74132,0.7889,0.46581,1.39658,1.13285,1.69281,0.0023275,0.0023275,0.0023275
157,1406.3,1.20211,1.02745,1.45282,0.77771,0.74759,0.79743,0.47239,1.38073,1.12108,1.68295,0.002278,0.002278,0.002278
158,1415.32,1.2129,1.04104,1.45229,0.75414,0.79008,0.81823,0.49204,1.36271,1.0669,1.67697,0.0022285,0.0022285,0.0022285
159,1424.14,1.21033,1.03157,1.46832,0.78272,0.74392,0.79746,0.48591,1.37898,1.06972,1.69335,0.002179,0.002179,0.002179
160,1433.06,1.19526,1.02316,1.44642,0.77303,0.7681,0.81035,0.49816,1.34619,1.0762,1.67753,0.0021295,0.0021295,0.0021295
161,1441.96,1.18694,1.01237,1.43553,0.79255,0.73165,0.80128,0.49547,1.38733,1.07124,1.69828,0.00208,0.00208,0.00208
162,1450.96,1.22683,1.05015,1.46938,0.81553,0.74062,0.80767,0.48216,1.38224,1.08299,1.70174,0.0020305,0.0020305,0.0020305
163,1459.91,1.19624,1.01387,1.44104,0.79912,0.7505,0.81126,0.48044,1.38511,1.09294,1.70639,0.001981,0.001981,0.001981
164,1469.1,1.18607,1.0035,1.44111,0.77776,0.76598,0.80956,0.48871,1.37378,1.06792,1.69388,0.0019315,0.0019315,0.0019315
165,1477.87,1.17539,0.99708,1.44702,0.79285,0.74582,0.80656,0.48711,1.38434,1.07544,1.70967,0.001882,0.001882,0.001882
166,1487.31,1.17386,1.0017,1.43237,0.79456,0.76007,0.81271,0.48776,1.38722,1.08021,1.69955,0.0018325,0.0018325,0.0018325
167,1495.93,1.20288,1.01187,1.45295,0.77852,0.76109,0.80853,0.49275,1.36092,1.07434,1.67368,0.001783,0.001783,0.001783
168,1505.17,1.17912,1.00686,1.4461,0.77502,0.75261,0.80563,0.49475,1.35648,1.06915,1.66708,0.0017335,0.0017335,0.0017335
169,1514.15,1.20714,1.02755,1.44917,0.77638,0.75388,0.80363,0.49976,1.32807,1.06508,1.65829,0.001684,0.001684,0.001684
170,1523.05,1.19821,1.02435,1.45401,0.77776,0.74825,0.81289,0.49852,1.35547,1.06464,1.67818,0.0016345,0.0016345,0.0016345
171,1531.97,1.19395,1.01402,1.44927,0.77151,0.77141,0.81104,0.50283,1.34657,1.07735,1.67661,0.001585,0.001585,0.001585
172,1540.86,1.19529,1.01401,1.45897,0.77808,0.76737,0.80207,0.48981,1.36263,1.08029,1.6973,0.0015355,0.0015355,0.0015355
173,1549.72,1.18502,0.99605,1.4321,0.79966,0.76857,0.80893,0.47631,1.40041,1.08407,1.72171,0.001486,0.001486,0.001486
174,1558.76,1.17113,1.00469,1.44111,0.78446,0.74829,0.80277,0.48629,1.35415,1.07415,1.68,0.0014365,0.0014365,0.0014365
175,1567.69,1.16585,1.00372,1.43935,0.79345,0.77725,0.81324,0.4862,1.35556,1.08137,1.67641,0.001387,0.001387,0.001387
176,1576.66,1.18156,1.00489,1.43609,0.78182,0.77608,0.8091,0.49,1.35733,1.06182,1.68918,0.0013375,0.0013375,0.0013375
177,1585.7,1.18074,1.0052,1.4332,0.77469,0.77543,0.81206,0.49357,1.34815,1.06737,1.67721,0.001288,0.001288,0.001288
178,1594.85,1.19118,1.02706,1.46008,0.77312,0.76342,0.80919,0.48862,1.35492,1.06711,1.6886,0.0012385,0.0012385,0.0012385
179,1603.89,1.18831,0.99216,1.4508,0.78908,0.76801,0.82429,0.49102,1.36712,1.0707,1.70011,0.001189,0.001189,0.001189
180,1612.83,1.20233,1.01241,1.45191,0.7731,0.74688,0.80602,0.48564,1.35233,1.08442,1.68086,0.0011395,0.0011395,0.0011395
181,1622.15,1.17966,1.01368,1.44699,0.75908,0.79804,0.81491,0.49916,1.32259,1.06632,1.66388,0.00109,0.00109,0.00109
182,1631.39,1.1663,0.99971,1.43821,0.79378,0.76761,0.81442,0.49451,1.33859,1.07732,1.67036,0.0010405,0.0010405,0.0010405
183,1640.42,1.16892,1.00831,1.43868,0.80174,0.76933,0.80981,0.48229,1.37018,1.07816,1.69908,0.000991,0.000991,0.000991
184,1649.43,1.19685,1.01298,1.44879,0.80092,0.7661,0.81902,0.49389,1.35669,1.06012,1.69582,0.0009415,0.0009415,0.0009415
185,1658.39,1.17737,0.99026,1.43957,0.81683,0.76955,0.81613,0.49536,1.33712,1.05649,1.66715,0.000892,0.000892,0.000892
