epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,1101.85,1.27334,1.1032,1.49583,0.75891,0.73631,0.75801,0.4622,1.39562,1.16225,1.71355,0.0039115,0.0039115,0.0039115
125,1110.63,1.25666,1.08084,1.45873,0.75744,0.71426,0.75875,0.46179,1.4096,1.1581,1.70654,0.003862,0.003862,0.003862
126,1119.48,1.27157,1.10307,1.47748,0.76052,0.74133,0.76383,0.47029,1.39962,1.16451,1.7136,0.0038125,0.0038125,0.0038125
127,1128.31,1.26985,1.09654,1.48553,0.78163,0.73634,0.78215,0.46366,1.43292,1.15882,1.71707,0.003763,0.003763,0.003763
128,1137.29,1.24901,1.07768,1.47305,0.77313,0.72489,0.75731,0.45398,1.40117,1.18265,1.69514,0.0037135,0.0037135,0.0037135
129,1146.33,1.28278,1.08911,1.4837,0.77313,0.72062,0.77855,0.47248,1.35524,1.1485,1.67649,0.003664,0.003664,0.003664
130,1155.15,1.27697,1.09771,1.49518,0.73815,0.74905,0.77229,0.47614,1.39319,1.13426,1.68929,0.0036145,0.0036145,0.0036145
131,1164.09,1.27296,1.09421,1.4741,0.76167,0.73744,0.76801,0.46852,1.38909,1.14479,1.7148,0.003565,0.003565,0.003565
132,1172.95,1.26848,1.10014,1.47663,0.77867,0.72945,0.76969,0.46457,1.39103,1.13529,1.71513,0.0035155,0.0035155,0.0035155
133,1181.8,1.27273,1.08726,1.46816,0.74523,0.70732,0.75658,0.45242,1.43315,1.15623,1.74207,0.003466,0.003466,0.003466
134,1190.59,1.23551,1.07242,1.46169,0.71622,0.72644,0.73931,0.44971,1.43686,1.15867,1.75024,0.0034165,0.0034165,0.0034165
135,1199.3,1.24656,1.07413,1.46211,0.78482,0.73588,0.78356,0.49407,1.37811,1.11284,1.69483,0.003367,0.003367,0.003367
136,1208,1.24756,1.06419,1.46886,0.73593,0.72174,0.75183,0.44211,1.41593,1.18557,1.72927,0.0033175,0.0033175,0.0033175
137,1216.87,1.2519,1.07274,1.4616,0.7476,0.74245,0.78295,0.48155,1.36416,1.14454,1.69567,0.003268,0.003268,0.003268
138,1225.58,1.25486,1.07183,1.462,0.76666,0.74485,0.78522,0.47884,1.40184,1.12075,1.72295,0.0032185,0.0032185,0.0032185
139,1234.32,1.26847,1.05988,1.4659,0.75491,0.7342,0.76457,0.46627,1.42775,1.16052,1.7248,0.003169,0.003169,0.003169
140,1243.35,1.25567,1.07727,1.46183,0.77388,0.7519,0.79022,0.47637,1.38998,1.12294,1.70683,0.0031195,0.0031195,0.0031195
141,1252.25,1.23407,1.05997,1.4562,0.74078,0.718,0.773,0.46944,1.42715,1.15833,1.72324,0.00307,0.00307,0.00307
142,1261.06,1.24808,1.06901,1.46609,0.75486,0.73167,0.76762,0.46577,1.44046,1.13046,1.73028,0.0030205,0.0030205,0.0030205
143,1269.79,1.25235,1.07783,1.47654,0.7383,0.74054,0.77417,0.46702,1.40624,1.13172,1.7256,0.002971,0.002971,0.002971
144,1278.61,1.24386,1.05874,1.45192,0.74184,0.75342,0.77693,0.47376,1.41849,1.11007,1.72817,0.0029215,0.0029215,0.0029215
145,1287.56,1.25829,1.07567,1.46647,0.80554,0.71124,0.78494,0.47426,1.40352,1.13982,1.69643,0.002872,0.002872,0.002872
146,1296.43,1.2526,1.07179,1.46337,0.73015,0.73738,0.76411,0.47253,1.40717,1.13909,1.70839,0.0028225,0.0028225,0.0028225
147,1305.19,1.24495,1.05787,1.4543,0.75444,0.74828,0.77777,0.48421,1.3659,1.1161,1.6881,0.002773,0.002773,0.002773
148,1314.08,1.24341,1.07053,1.45621,0.79301,0.73711,0.77725,0.47778,1.38919,1.11537,1.69253,0.0027235,0.0027235,0.0027235
149,1323.06,1.25128,1.06435,1.46161,0.77977,0.72869,0.77299,0.46949,1.41144,1.11997,1.71949,0.002674,0.002674,0.002674
150,1331.96,1.22144,1.05019,1.44578,0.76042,0.73242,0.78162,0.48365,1.37458,1.12062,1.69333,0.0026245,0.0026245,0.0026245
151,1340.87,1.24468,1.06363,1.45595,0.76337,0.72455,0.78058,0.47093,1.41097,1.12573,1.70518,0.002575,0.002575,0.002575
152,1349.73,1.25928,1.07481,1.46959,0.78457,0.75168,0.79009,0.48237,1.37554,1.11449,1.68629,0.0025255,0.0025255,0.0025255
153,1358.59,1.2313,1.05509,1.44825,0.76631,0.76066,0.78856,0.48419,1.38159,1.10165,1.69547,0.002476,0.002476,0.002476
154,1367.46,1.21063,1.02943,1.43082,0.79046,0.74669,0.79265,0.4816,1.41415,1.10688,1.72517,0.0024265,0.0024265,0.0024265
155,1376.38,1.25584,1.05885,1.47229,0.76266,0.7647,0.79024,0.47863,1.39325,1.09913,1.703,0.002377,0.002377,0.002377
