epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
145,713.842,1.14322,0.9146,1.39465,0.7772,0.73559,0.80156,0.47203,1.42029,1.11509,1.68759,0.002872,0.002872,0.002872
146,718.85,1.14517,0.92094,1.39826,0.75936,0.74645,0.79371,0.48439,1.37191,1.10859,1.64745,0.0028225,0.0028225,0.0028225
147,723.844,1.1411,0.90083,1.39545,0.74361,0.74102,0.7768,0.48287,1.38021,1.09211,1.64997,0.002773,0.002773,0.002773
148,728.8,1.13226,0.91573,1.38372,0.72756,0.76404,0.7812,0.48744,1.39316,1.06654,1.67004,0.0027235,0.0027235,0.0027235
149,733.53,1.13201,0.91009,1.39287,0.78834,0.71934,0.79734,0.47867,1.41376,1.09887,1.68189,0.002674,0.002674,0.002674
150,738.32,1.11088,0.90585,1.38219,0.73853,0.73483,0.7659,0.44486,1.51083,1.14257,1.76032,0.0026245,0.0026245,0.0026245
151,743.13,1.12974,0.9158,1.39391,0.74815,0.74258,0.78674,0.46924,1.42693,1.09272,1.69326,0.002575,0.002575,0.002575
152,747.772,1.13364,0.91978,1.39315,0.76581,0.73207,0.78091,0.46759,1.38334,1.09487,1.66527,0.0025255,0.0025255,0.0025255
153,752.865,1.12447,0.90632,1.38656,0.73027,0.73665,0.77375,0.46714,1.40557,1.10925,1.67736,0.002476,0.002476,0.002476
154,757.655,1.09946,0.88209,1.36105,0.75036,0.74114,0.79761,0.46194,1.43605,1.12044,1.70311,0.0024265,0.0024265,0.0024265
155,762.694,1.13628,0.90803,1.40349,0.76515,0.76855,0.79588,0.47399,1.39139,1.09009,1.66403,0.002377,0.002377,0.002377
156,767.634,1.12428,0.89573,1.37625,0.74947,0.76948,0.79678,0.47659,1.41684,1.08573,1.68827,0.0023275,0.0023275,0.0023275
157,772.584,1.10319,0.88302,1.37726,0.77231,0.73564,0.79248,0.46585,1.427,1.10466,1.69985,0.002278,0.002278,0.002278
158,777.373,1.1025,0.8949,1.36712,0.79967,0.75625,0.80488,0.48175,1.38374,1.08665,1.6757,0.0022285,0.0022285,0.0022285
159,782.473,1.11249,0.89066,1.37943,0.7894,0.7314,0.79602,0.48344,1.39131,1.06065,1.67301,0.002179,0.002179,0.002179
160,787.417,1.10391,0.88438,1.36427,0.73492,0.76511,0.795,0.49531,1.35671,1.05794,1.64385,0.0021295,0.0021295,0.0021295
161,792.264,1.08969,0.87765,1.36033,0.75455,0.75388,0.7946,0.48884,1.36873,1.06986,1.66421,0.00208,0.00208,0.00208
162,796.997,1.12591,0.90173,1.39339,0.75334,0.735,0.77868,0.46346,1.4108,1.07641,1.70821,0.0020305,0.0020305,0.0020305
163,801.859,1.09999,0.8773,1.36539,0.72917,0.75365,0.78759,0.47405,1.40607,1.07169,1.69961,0.001981,0.001981,0.001981
164,806.477,1.08395,0.87106,1.35636,0.78406,0.74329,0.80721,0.49538,1.37981,1.04831,1.67084,0.0019315,0.0019315,0.0019315
165,811.587,1.08177,0.86721,1.3655,0.77139,0.76132,0.81985,0.49446,1.38384,1.05163,1.66075,0.001882,0.001882,0.001882
166,816.476,1.08443,0.87395,1.35934,0.7227,0.78163,0.79971,0.48591,1.39909,1.06615,1.67282,0.0018325,0.0018325,0.0018325
167,821.373,1.10636,0.88577,1.37616,0.76983,0.76545,0.80151,0.48398,1.39556,1.05943,1.67511,0.001783,0.001783,0.001783
168,826.116,1.0739,0.86647,1.36485,0.73734,0.75314,0.80653,0.49876,1.35984,1.04592,1.65399,0.0017335,0.0017335,0.0017335
169,831.237,1.11168,0.88554,1.37224,0.78194,0.74193,0.79798,0.495,1.36099,1.03528,1.65012,0.001684,0.001684,0.001684
170,836.135,1.08904,0.87821,1.36123,0.79416,0.71497,0.79551,0.4802,1.4163,1.0681,1.68085,0.0016345,0.0016345,0.0016345
171,841.081,1.08339,0.86963,1.36121,0.77321,0.71078,0.79973,0.48758,1.38842,1.05898,1.66507,0.001585,0.001585,0.001585
172,845.99,1.10983,0.88833,1.38977,0.76055,0.75301,0.80768,0.49273,1.38222,1.04843,1.65984,0.0015355,0.0015355,0.0015355
173,851.031,1.07857,0.8637,1.34577,0.76224,0.75375,0.7966,0.48162,1.41244,1.07217,1.68815,0.001486,0.001486,0.001486
174,855.688,1.06988,0.8647,1.35792,0.74913,0.76404,0.81048,0.49228,1.39965,1.04426,1.68662,0.0014365,0.0014365,0.0014365
175,860.545,1.07225,0.85954,1.35633,0.77704,0.76239,0.80976,0.48951,1.39301,1.04753,1.66876,0.001387,0.001387,0.001387
176,864.807,1.07323,0.86519,1.35084,0.73321,0.79292,0.80418,0.49165,1.39225,1.04443,1.67613,0.0013375,0.0013375,0.0013375
177,868.415,1.08094,0.87044,1.35593,0.70066,0.79743,0.80643,0.49876,1.38057,1.03692,1.65912,0.001288,0.001288,0.001288
178,872.02,1.08465,0.88141,1.37448,0.74891,0.76874,0.79808,0.48736,1.40307,1.04949,1.67783,0.0012385,0.0012385,0.0012385
179,875.533,1.07273,0.85436,1.35303,0.7347,0.77359,0.81786,0.4936,1.3967,1.04028,1.66908,0.001189,0.001189,0.001189
180,879.108,1.07452,0.87123,1.35276,0.7392,0.78792,0.8115,0.49202,1.39082,1.04984,1.67506,0.0011395,0.0011395,0.0011395
181,882.976,1.072,0.87692,1.35496,0.75513,0.7678,0.80994,0.4901,1.3839,1.04676,1.65173,0.00109,0.00109,0.00109
182,887.1,1.07316,0.85698,1.358,0.74923,0.77952,0.80995,0.48773,1.41008,1.04898,1.67624,0.0010405,0.0010405,0.0010405
183,891.816,1.06984,0.86746,1.35138,0.76659,0.76892,0.80975,0.48564,1.37985,1.04518,1.66928,0.000991,0.000991,0.000991
184,896.407,1.08499,0.86697,1.35936,0.761,0.7755,0.80762,0.48314,1.39466,1.05265,1.68367,0.0009415,0.0009415,0.0009415
185,900.947,1.07439,0.85618,1.35118,0.78074,0.76605,0.80765,0.50194,1.3542,1.03402,1.63913,0.000892,0.000892,0.000892
