epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,1475.62,1.45682,1.2464,1.55827,0.62308,0.66135,0.70472,0.373,1.59198,1.34856,1.81482,0.001684,0.001684,0.001684
170,1484.38,1.45262,1.25159,1.55703,0.60652,0.68634,0.71039,0.37149,1.58219,1.36835,1.81496,0.0016345,0.0016345,0.0016345
171,1492.99,1.43463,1.2471,1.55186,0.66608,0.64311,0.70894,0.37501,1.58233,1.3525,1.81752,0.001585,0.001585,0.001585
172,1501.74,1.45611,1.23063,1.57804,0.66039,0.67048,0.71418,0.38017,1.60887,1.34118,1.82072,0.0015355,0.0015355,0.0015355
173,1510.51,1.44042,1.22196,1.53514,0.65063,0.66216,0.69997,0.36841,1.61524,1.34868,1.82905,0.001486,0.001486,0.001486
174,1519.28,1.44506,1.25159,1.56036,0.64425,0.6749,0.70847,0.37574,1.59718,1.35222,1.81604,0.0014365,0.0014365,0.0014365
175,1527.97,1.4478,1.24353,1.56181,0.67251,0.64745,0.71071,0.38449,1.59468,1.34797,1.81529,0.001387,0.001387,0.001387
176,1536.89,1.4384,1.23873,1.54814,0.65565,0.66276,0.70396,0.37574,1.59227,1.33225,1.80946,0.0013375,0.0013375,0.0013375
177,1545.63,1.45201,1.23513,1.55632,0.72118,0.61574,0.70451,0.37605,1.60396,1.31559,1.82254,0.001288,0.001288,0.001288
178,1554.74,1.42548,1.25727,1.5682,0.66015,0.64898,0.70616,0.37491,1.59598,1.3474,1.8023,0.0012385,0.0012385,0.0012385
179,1563.6,1.42378,1.21579,1.54928,0.67336,0.65665,0.70397,0.37563,1.61282,1.34687,1.81985,0.001189,0.001189,0.001189
180,1572.44,1.45723,1.25595,1.56947,0.64604,0.68177,0.71492,0.37905,1.60525,1.33438,1.82214,0.0011395,0.0011395,0.0011395
181,1581.29,1.45038,1.25152,1.56086,0.65865,0.68788,0.72809,0.3872,1.59566,1.32604,1.80043,0.00109,0.00109,0.00109
182,1590.12,1.44279,1.23984,1.56148,0.66147,0.67492,0.72343,0.38432,1.58737,1.33935,1.80471,0.0010405,0.0010405,0.0010405
183,1599,1.44706,1.2454,1.55647,0.6509,0.68229,0.72514,0.38563,1.59435,1.32808,1.81725,0.000991,0.000991,0.000991
184,1607.82,1.4367,1.22496,1.5564,0.62075,0.67569,0.71557,0.38095,1.59411,1.34045,1.82211,0.0009415,0.0009415,0.0009415
185,1616.62,1.44678,1.23097,1.5607,0.64942,0.6554,0.706,0.37846,1.60901,1.33095,1.82306,0.000892,0.000892,0.000892
